[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11];(chn[s]name[not-like]%Sherlock%);288.2424690723419;7658206713
[7, 1, 2, 6, 5, 10, 4, 11, 9, 0, 8, 3];(kt[s]kind[in]['movie']);172.53259205818176;7657959573
