Permutation [5 4 1 2 0 3 6] produces (((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xpart)X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 2.0101401805877686 seconds.
Permutation [6 5 1 4 0 3 2] produces ((((lineorderX(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 1.164107322692871 seconds.
Permutation [3 2 1 6 5 0 4] produces (((((((lineorderXdate)Xpart)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA']) takes 21.23641300201416 seconds.
Permutation [0 6 5 1 2 3 4] produces (((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎c_region∊['AMERICA']) takes 5.023296594619751 seconds.
Permutation [5 4 6 0 3 1 2] produces ((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 1.7555906772613525 seconds.
Permutation [5 6 0 4 3 1 2] produces (((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 4.84006667137146 seconds.
Permutation [3 6 2 1 5 4 0] produces (((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA'])) takes 8.231435775756836 seconds.
Permutation [2 5 0 3 1 6 4] produces ((((((lineorderXpart)Xcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']) takes 21.762638568878174 seconds.
Permutation [2 1 3 0 4 6 5] produces (((((((lineorderXpart)Xsupplier)Xdate)Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']) takes 33.81482172012329 seconds.
Permutation [3 2 6 1 4 5 0] produces ((((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA'])) takes 14.117192506790161 seconds.
Permutation [2 0 6 4 5 1 3] produces ((((((lineorderXpart)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xdate) takes 12.181478023529053 seconds.
Permutation [1 6 2 5 0 3 4] produces ((((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])Xcustomer)Xdate)𝜎c_region∊['AMERICA']) takes 7.163781642913818 seconds.
Permutation [2 6 0 4 1 5 3] produces (((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)𝜎c_region∊['AMERICA'])Xsupplier)𝜎s_region∊['AMERICA'])Xdate) takes 8.169482469558716 seconds.
Permutation [5 0 2 4 1 6 3] produces ((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate) takes 11.355877161026001 seconds.
Permutation [1 6 2 4 3 0 5] produces (((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']) takes 8.82984471321106 seconds.
Permutation [3 6 4 1 0 5 2] produces (((((lineorderXdate)Xsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 10.181767463684082 seconds.
Permutation [0 6 2 1 5 4 3] produces ((((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xdate) takes 8.860251903533936 seconds.
Permutation [1 5 2 0 3 4 6] produces (((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xpart)Xcustomer)Xdate)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 7.622108221054077 seconds.
Permutation [0 5 3 6 4 2 1] produces (((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA'])) takes 9.1876699924469 seconds.
Permutation [4 6 5 2 3 1 0] produces ((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA'])) takes 3.8853766918182373 seconds.
Permutation [4 2 0 5 6 3 1] produces (((((lineorderXpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(supplier𝜎s_region∊['AMERICA'])) takes 5.614815711975098 seconds.
Permutation [0 5 2 4 6 1 3] produces ((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))Xdate) takes 11.43131160736084 seconds.
Permutation [0 6 2 5 4 1 3] produces (((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xdate) takes 6.270057678222656 seconds.
Permutation [2 3 4 0 1 5 6] produces ((((((lineorderXpart)Xdate)X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 13.296809673309326 seconds.
Permutation [6 0 4 2 3 1 5] produces ((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)Xsupplier)𝜎s_region∊['AMERICA']) takes 5.357364177703857 seconds.
Permutation [3 6 0 5 4 2 1] produces (((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA'])) takes 9.142421960830688 seconds.
Permutation [4 0 1 6 3 5 2] produces (((((lineorderX(customer𝜎c_region∊['AMERICA']))Xsupplier)Xdate)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 3.0570473670959473 seconds.
Permutation [5 6 3 4 2 0 1] produces ((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA'])) takes 5.6413187980651855 seconds.
Permutation [3 6 4 2 5 0 1] produces ((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA'])) takes 5.571411848068237 seconds.
Permutation [3 0 1 5 4 2 6] produces (((((((lineorderXdate)Xcustomer)Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 18.613746881484985 seconds.
Permutation [6 3 4 0 1 5 2] produces (((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 4.954880237579346 seconds.
Permutation [2 6 5 4 3 0 1] produces (((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA'])) takes 7.374032020568848 seconds.
Permutation [0 5 4 3 6 1 2] produces (((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 4.84511923789978 seconds.
Permutation [3 0 6 4 2 5 1] produces (((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA'])) takes 9.29409670829773 seconds.
Permutation [6 0 3 4 2 5 1] produces (((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA'])) takes 9.400980472564697 seconds.
Permutation [5 6 1 0 2 4 3] produces (((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])Xdate) takes 2.158691644668579 seconds.
Permutation [2 3 1 0 5 6 4] produces (((((((lineorderXpart)Xdate)Xsupplier)Xcustomer)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']) takes 34.7645378112793 seconds.
Permutation [1 5 4 6 2 0 3] produces (((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xdate) takes 4.42796516418457 seconds.
Permutation [3 4 5 2 6 0 1] produces (((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA'])) takes 11.378813028335571 seconds.
Permutation [6 0 4 2 3 5 1] produces (((((lineorderXcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA'])) takes 4.6378138065338135 seconds.
Permutation [5 1 6 0 4 2 3] produces (((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate) takes 1.9692022800445557 seconds.
Permutation [0 2 6 5 1 3 4] produces ((((((lineorderXcustomer)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎c_region∊['AMERICA']) takes 12.919517993927002 seconds.
Permutation [0 3 4 2 1 6 5] produces (((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xpart)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']) takes 12.072401285171509 seconds.
Permutation [5 0 2 1 6 4 3] produces ((((((lineorderXcustomer)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])Xdate) takes 11.664988040924072 seconds.
Permutation [4 1 3 6 2 0 5] produces (((((lineorderXsupplier)Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']) takes 13.22305178642273 seconds.
Permutation [6 0 4 1 2 3 5] produces ((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA']) takes 5.864656448364258 seconds.
Permutation [5 1 3 4 2 6 0] produces (((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA'])) takes 3.0970475673675537 seconds.
Permutation [6 5 3 1 2 4 0] produces ((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA'])) takes 4.0522496700286865 seconds.
Permutation [4 2 0 3 5 1 6] produces (((((lineorderXpart)X(customer𝜎c_region∊['AMERICA']))Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 6.29621148109436 seconds.
Permutation [1 5 4 3 2 0 6] produces ((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 6.047134160995483 seconds.
Permutation [4 6 2 5 0 1 3] produces ((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))Xdate) takes 2.1440842151641846 seconds.
Permutation [0 3 4 6 2 5 1] produces (((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA'])) takes 9.285691022872925 seconds.
Permutation [1 0 4 3 2 6 5] produces (((((((lineorderXsupplier)Xcustomer)𝜎c_region∊['AMERICA'])Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']) takes 13.70584511756897 seconds.
Permutation [0 6 2 3 5 4 1] produces (((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA'])) takes 9.044258832931519 seconds.
Permutation [0 3 1 2 6 4 5] produces (((((((lineorderXcustomer)Xdate)Xsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']) takes 32.328369140625 seconds.
Permutation [4 0 6 3 1 2 5] produces (((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']) takes 3.4331367015838623 seconds.
Permutation [3 0 5 4 2 1 6] produces ((((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 10.146661758422852 seconds.
Permutation [5 4 1 6 2 0 3] produces ((((lineorderX(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xdate) takes 1.2553086280822754 seconds.
Permutation [6 1 0 2 3 5 4] produces ((((((lineorderXsupplier)Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']) takes 17.189207315444946 seconds.
Permutation [5 4 0 2 6 3 1] produces (((((lineorderX(customer𝜎c_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(supplier𝜎s_region∊['AMERICA'])) takes 2.598837375640869 seconds.
Permutation [4 5 2 6 1 0 3] produces (((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))Xdate) takes 5.439673185348511 seconds.
Permutation [1 0 6 4 2 3 5] produces ((((((lineorderXsupplier)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA']) takes 11.813865900039673 seconds.
Permutation [4 1 3 6 5 0 2] produces (((((lineorderXsupplier)Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 10.622987747192383 seconds.
Permutation [0 2 3 6 1 5 4] produces (((((((lineorderXcustomer)Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']) takes 26.388885498046875 seconds.
Permutation [1 2 0 5 3 4 6] produces (((((((lineorderXsupplier)Xpart)Xcustomer)𝜎s_region∊['AMERICA'])Xdate)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 23.00343632698059 seconds.
Permutation [4 0 5 3 6 1 2] produces ((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 1.7970192432403564 seconds.
Permutation [3 2 5 6 0 1 4] produces ((((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']) takes 14.175824880599976 seconds.
Permutation [5 3 1 6 4 0 2] produces ((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 3.8790483474731445 seconds.
Permutation [5 2 6 4 3 1 0] produces (((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA'])) takes 7.23234486579895 seconds.
Permutation [5 3 4 1 2 0 6] produces (((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 4.9382970333099365 seconds.
Permutation [0 2 3 1 6 5 4] produces (((((((lineorderXcustomer)Xpart)Xdate)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']) takes 35.2566819190979 seconds.
Permutation [5 3 4 0 1 6 2] produces ((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 3.75386118888855 seconds.
Permutation [4 0 6 3 1 5 2] produces (((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 3.0439367294311523 seconds.
Permutation [1 4 6 2 0 5 3] produces (((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])Xdate) takes 6.20389461517334 seconds.
Permutation [1 5 3 2 4 6 0] produces ((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA'])) takes 6.2561728954315186 seconds.
Permutation [0 2 1 5 4 6 3] produces (((((((lineorderXcustomer)Xpart)Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate) takes 21.334039211273193 seconds.
Permutation [5 3 1 0 6 2 4] produces (((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']) takes 5.4745330810546875 seconds.
Permutation [4 3 6 1 2 0 5] produces (((((lineorderXdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']) takes 12.745193004608154 seconds.
Permutation [5 2 6 4 0 3 1] produces (((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))Xdate)X(supplier𝜎s_region∊['AMERICA'])) takes 5.859790563583374 seconds.
Permutation [3 0 6 2 5 4 1] produces (((((lineorderXdate)Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA'])) takes 11.884388208389282 seconds.
Permutation [4 6 3 5 0 1 2] produces ((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 3.6727235317230225 seconds.
Permutation [2 3 1 0 5 4 6] produces (((((((lineorderXpart)Xdate)Xsupplier)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 34.27048921585083 seconds.
Permutation [2 3 5 0 1 4 6] produces ((((((lineorderXpart)Xdate)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 21.636714935302734 seconds.
Permutation [5 0 2 3 6 1 4] produces ((((((lineorderXcustomer)Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']) takes 23.02935767173767 seconds.
Permutation [6 2 3 1 4 0 5] produces (((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)Xsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']) takes 6.461335897445679 seconds.
Permutation [0 5 1 2 4 6 3] produces ((((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate) takes 5.433027267456055 seconds.
Permutation [6 1 2 5 0 4 3] produces ((((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA'])Xdate) takes 6.8135621547698975 seconds.
Permutation [3 1 0 6 4 5 2] produces ((((((lineorderXdate)Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 19.297175407409668 seconds.
Permutation [4 6 1 0 3 2 5] produces (((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']) takes 6.060519218444824 seconds.
Permutation [3 0 1 4 2 5 6] produces (((((((lineorderXdate)Xcustomer)Xsupplier)𝜎c_region∊['AMERICA'])Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 20.41554880142212 seconds.
Permutation [0 4 5 6 3 2 1] produces (((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA'])) takes 5.080309152603149 seconds.
Permutation [0 3 4 5 2 6 1] produces ((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA'])) takes 10.56323504447937 seconds.
Permutation [3 0 5 2 1 6 4] produces ((((((lineorderXdate)Xcustomer)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']) takes 19.454230546951294 seconds.
Permutation [4 3 2 0 5 6 1] produces (((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA'])) takes 10.988749265670776 seconds.
Permutation [1 3 5 4 6 0 2] produces (((((lineorderXsupplier)Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 10.433713674545288 seconds.
Permutation [1 2 5 4 3 0 6] produces ((((((lineorderXsupplier)Xpart)𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 12.002403736114502 seconds.
Permutation [1 4 2 0 5 3 6] produces ((((((lineorderXsupplier)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 11.54864501953125 seconds.
Permutation [6 3 5 2 4 0 1] produces ((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA'])) takes 5.688677072525024 seconds.
Permutation [1 5 3 6 4 0 2] produces (((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 4.9532389640808105 seconds.
Permutation [1 4 5 2 3 0 6] produces ((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xpart)Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']) takes 6.119373321533203 seconds.
Permutation [2 4 5 0 3 6 1] produces (((((lineorderXpart)X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA'])) takes 6.58547306060791 seconds.
Permutation [4 3 6 5 2 0 1] produces ((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA'])) takes 5.585005044937134 seconds.
Permutation [5 6 1 2 0 4 3] produces (((((lineorderX(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)𝜎c_region∊['AMERICA'])Xdate) takes 1.772911548614502 seconds.
Permutation [4 6 0 3 5 2 1] produces ((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA'])) takes 2.0676751136779785 seconds.
Permutation [3 1 0 4 6 2 5] produces ((((((lineorderXdate)Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']) takes 20.41132092475891 seconds.
Permutation [6 5 4 3 2 1 0] produces ((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA'])) takes 5.610077381134033 seconds.
Permutation [6 1 2 4 5 0 3] produces (((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))Xdate) takes 6.332885503768921 seconds.
Permutation [3 4 5 1 6 0 2] produces ((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])) takes 3.8488543033599854 seconds.
